track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
0ttw2K5qNwaKse9LJQBaQt,"yes, and?",68,pop,Ariana Grande,92,95796472,['pop'],"yes, and?",0.795,0.786,1,1,-6.437,0.0516,0.185,5.15e-05,0.103,0.838,119.044,214994,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:4IQ9AV1mEjteHrc8KzMDDT
5UNaXVDqe7AJ8Fxn0sxnsS,On & On & On,63,pop,Maggie Rogers,70,1074424,['indie pop'],Don't Forget Me,0.624,0.828,5,1,-4.353,0.0368,0.131,0.0,0.17,0.824,92.033,154200,4,4NZvixzsSefsNiIqXn0NDe,spotify:album:3q149oaxOiW9EoHXqM5nvO
5LBv48NNyHsknRYwFWC361,"yes, and? (with Mariah Carey) - Remix",67,pop,Ariana Grande,92,95796472,['pop'],"yes, and?",0.742,0.769,8,1,-5.346,0.0604,0.0876,2.68e-06,0.0949,0.778,118.99,214994,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:7cE0lgNHmBxutHd5g4D3q8
3Zu3htXTRwwIcozD31XdrO,Skin and Bones - MEDUZA REMIX,67,pop,David Kushner,75,2108301,"['gen z singer-songwriter', 'singer-songwriter pop']",Skin and Bones (MEDUZA REMIX),0.525,0.951,8,0,-6.338,0.0382,0.00216,0.0778,0.109,0.0908,123.012,160976,4,33NVpKoXjItPwUJTMZIOiY,spotify:album:1aeYa1dEoya8dCrS3vMNrV
1jGC00ZVUuVXwNdJjV17kJ,Boys & Girls,67,pop,Conan Gray,78,9517431,"['bedroom pop', 'pop', 'pov: indie']",Found Heaven,0.671,0.792,10,1,-4.518,0.0341,0.00161,0.000429,0.118,0.811,115.943,142856,4,4Uc8Dsxct0oMqx0P6i60ea,spotify:album:39gMxRpFKgIVvw3krIIam5
1j2iMeSWdsEP5ITCrZqbIL,Be Someone,74,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.68,0.82,9,1,-4.575,0.0427,0.00819,0.0,0.0754,0.608,135.031,224862,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
315aBOUD3xtj7sUMXtRgMV,In The Stars,77,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.362,0.54,10,1,-6.031,0.0528,0.338,0.0,0.139,0.3,78.007,216410,3,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
6zHzjtfipNJzk2YPqqZRYn,fire and rain,48,pop,mike.,64,585276,"['indie pop rap', 'rhode island rap']",the lows.,0.71,0.181,10,0,-14.548,0.081,0.458,0.0148,0.109,0.0754,91.978,193864,4,5G9kmDLg3OeUyj8KVBLzbu,spotify:album:6FBhrR6fIddXNhi0FrVadc
1UjPANunXLp0G9hbQNyPh9,"yes, and? (with Mariah Carey) - Remix",69,pop,Ariana Grande,92,95796472,['pop'],eternal sunshine (slightly deluxe),0.74,0.776,8,1,-5.335,0.0592,0.0926,1.12e-06,0.0878,0.796,118.982,214994,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:5Csjy4XeA7KnizkhIvI7y2
6rGf5AsEaVskU0pO2ewcUL,Sweet Disposition - John Summit & Silver Panda Remix,69,pop,The Temper Trap,64,696477,"['indietronica', 'modern rock', 'shimmer pop']",Sweet Disposition (John Summit & Silver Panda Remix),0.587,0.919,11,0,-4.679,0.0429,0.0042,0.014,0.357,0.0745,125.977,251905,4,4W48hZAnAHVOC2c8WH8pcq,spotify:album:1xGF8XISTlMx8LCZrxhLa5
3kFRPjcHAlQrfHytP6kR61,Femme Fatale (feat. Coi Leray & Kaliii),68,pop,G-Eazy,76,5248665,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",Femme Fatale (feat. Coi Leray & Kaliii),0.792,0.482,8,1,-9.925,0.278,0.0191,0.0,0.128,0.731,100.022,190105,4,02kJSzxNuaWGqwubyUba0Z,spotify:album:2S0pVYtrczvAfcw8d8BHUc
2R6tflIwv19qoYxg5hYLVh,Young Rich & In Love,65,pop,Kali Uchis,82,6980048,['colombian pop'],ORQUÍDEAS,0.637,0.452,6,0,-8.28,0.0315,0.313,0.00013,0.138,0.228,103.072,198300,4,1U1el3k54VvEUzo3ybLPlM,spotify:album:5U20AVSsUvycGtWip4XQfo
4ZuIZH78dteLeq4KAApART,Intro,73,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.346,0.228,9,1,-9.709,0.0362,0.868,0.0,0.188,0.224,59.722,62287,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
20LZsv2s3dXvoBuPUEOlAv,Muñekita (with El Alfa & JT),67,pop,Kali Uchis,82,6980048,['colombian pop'],ORQUÍDEAS,0.677,0.818,0,1,-3.439,0.236,0.0743,0.00042,0.297,0.499,111.961,219643,4,1U1el3k54VvEUzo3ybLPlM,spotify:album:5U20AVSsUvycGtWip4XQfo
44ctOf8yy88ud6k2EZqBJO,"yes, and?",60,pop,Ariana Grande,92,95796472,['pop'],eternal sunshine,0.798,0.773,10,0,-6.567,0.0553,0.18,5.42e-05,0.107,0.865,119.019,214994,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:71PfP4E9roOXAudea1aPGw
6avei3GTDwm3u8jobPwGh5,The von dutch remix with skream and benga,58,pop,Charli XCX,75,3112629,"['art pop', 'candy pop', 'metropopolis', 'pop', 'uk pop']",The von dutch remix with skream and benga,0.636,0.637,8,1,-4.593,0.0555,0.0192,0.0264,0.0972,0.497,140.0,281143,4,25uiPmTg16RbhZWAqwLBy5,spotify:album:6e5PBZjpdbu2t39D9QoUgF
3OJIdGOHEzxY8V0CNCBBXc,Drunk In My Mind,71,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.444,0.526,8,1,-5.088,0.0856,0.565,0.0,0.107,0.383,184.076,227569,3,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
1V0F4RTZwduhOv7sK9jjLY,Submissive & Breedable,62,pop,Smosh,42,131175,['antiviral pop'],Submissive & Breedable,0.923,0.685,11,0,-8.95,0.102,0.00729,0.01,0.119,0.717,106.036,139259,4,1s3M7xKyIAVVBxDEXJ1dT3,spotify:album:3lPJRy4WqT1qJx4zigsNMp
1LwYxucxNaw2MazAs2okBw,My Greatest Fear,72,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.524,0.612,1,1,-6.268,0.0304,0.0817,0.0,0.196,0.385,149.908,213007,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
6HuHyXviAdpmnQu73JHfBz,Ghost Town,73,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.391,0.335,0,1,-10.064,0.0763,0.389,0.0,0.102,0.116,174.185,193733,3,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
3aKXtIPNRoD73KLpsNnNoK,lock / unlock (with benny blanco & Nile Rodgers),77,pop,j-hope,75,17313600,"['k-pop', 'k-rap']",HOPE ON THE STREET VOL.1,0.706,0.765,6,0,-5.608,0.0338,0.0142,0.00109,0.0883,0.725,116.005,181971,4,0b1sIQumIAsNbqAoIClSpy,spotify:album:5mqxdPWQirLBE7vdDMhlB4
2V0Vlkbb6fUEHl1gk8Lwr6,That's My Girl,67,pop,Russ,73,5062453,"['hawaiian hip hop', 'pop rap']",That's My Girl & Tired,0.952,0.494,10,0,-8.869,0.0826,0.0757,0.0,0.0545,0.597,102.998,134126,4,1z7b1Pr1rSlvWRzsW3HOrS,spotify:album:1kfbsMBtTpCrrXqUnBYjjH
7bm43GzdpxPuXgxAXdvWSw,Love & War,62,pop,Justin Timberlake,80,13895260,"['dance pop', 'pop']",Everything I Thought It Was,0.606,0.42,9,1,-5.443,0.0348,0.438,1.22e-05,0.0815,0.527,77.962,214160,4,31TPClRtHm23RisEBtV3X7,spotify:album:716B2iWcwoKolCXrqwLGQh
4jWCFYhDAqOLClw5dFvk8O,There She Goes,70,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.324,0.675,0,1,-4.652,0.0856,0.176,0.0,0.215,0.255,166.239,204036,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
6VyWsk3qiz8NmHUEyVobQb,Hello Love,70,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.286,0.448,0,1,-8.345,0.0358,0.0732,0.0,0.0919,0.147,77.06,208420,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
0KbiElEOrLB2Yeo8aHkenq,"Me, Myself & Your Eyes",60,pop,Knox,55,103786,['singer-songwriter pop'],"Me, Myself & Your Eyes",0.616,0.67,0,1,-5.24,0.0303,0.0608,0.0,0.194,0.726,102.01,162647,4,61S5H9Lxn1PDUvu1TV0kCX,spotify:album:3dkh3H211HMotBuF2vMqVk
1bCXJNruuOmSgeoc2kij4S,Midwest Rock & Roll,56,pop,Ryan Hurd,53,254245,"['contemporary country', 'country pop', 'country road', 'modern country rock']",Midwest Rock & Roll,0.414,0.693,1,1,-4.655,0.0286,0.00638,0.0,0.138,0.379,76.025,231672,4,7lDVEkjIURPMyUYwoQRrpw,spotify:album:1ROseSkx6NaAleh4OIknGf
0NrObqc8nK1XcDNPJNBKRV,UNDEFEATED,70,pop,XG,63,1255533,['k-pop girl group'],UNDEFEATED,0.798,0.69,1,1,-4.166,0.156,0.0606,0.0,0.107,0.537,160.977,173106,4,0LOK81e9H5lr61HlGGHqwA,spotify:album:7kHjcTey5ZAewZLWtuCqzK
4eAV1ZCliRotEcjzEbOWNW,Cigarettes & Wine (feat. Holly Humberstone),62,pop,Del Water Gap,58,173536,"['deep new americana', 'indie pop', 'pov: indie']",Cigarettes & Wine (feat. Holly Humberstone),0.412,0.739,1,1,-7.83,0.0673,0.519,6.04e-05,0.145,0.679,166.168,181667,4,0xPoVNPnxIIUS1vrxAYV00,spotify:album:0KUNjsa4YtmFilHMgwLzfo
6YnVpGLg1ZWcFmWTRQkV5G,Sticks & Stones,58,pop,Joyner Lucas,70,2210161,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Sticks & Stones,0.628,0.678,1,0,-9.537,0.389,0.362,0.0,0.11,0.672,153.619,224444,4,6C1ohJrd5VydigQtaGy5Wa,spotify:album:7mT3zLzfLOF6iIibM3a0xF
2ckw25vIQjnbN03XRwp55B,"yes, and?",57,pop,Ariana Grande,92,95796472,['pop'],"yes, and?",0.787,0.775,1,1,-6.614,0.0548,0.19,6.54e-05,0.113,0.787,118.998,214994,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:6mNdtZhr5zcz2SLzyPxweY
3TBNXtO8ukvpbgvkMuttsb,Dreaming,63,pop,Tones And I,68,2929501,['australian pop'],Dreaming,0.668,0.608,9,0,-6.948,0.142,0.191,0.000163,0.213,0.332,89.959,208253,4,2NjfBq1NflQcKSeiDooVjY,spotify:album:0WK5sLNYIynhTomJpn1bqs
12SdfiD7MIRteeIXWdvxpl,"yes, and? - extended mix",55,pop,Ariana Grande,92,95796472,['pop'],"yes, and?",0.818,0.763,1,1,-6.661,0.0495,0.0836,0.00109,0.101,0.807,119.015,308204,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:6mNdtZhr5zcz2SLzyPxweY
5hiWyJgucAjs7Zo6XWMuN5,Skull And Bones,55,pop,Doja Cat,85,29514743,"['dance pop', 'pop']",Scarlet 2 CLAUDE,0.632,0.706,11,0,-6.127,0.0987,0.106,5.09e-05,0.143,0.501,85.0,248440,4,5cj0lLjcoR7YOSnhnX0Po5,spotify:album:2IUoE0jqkViW6gGfqLcjG2
0YNbCCep4pGK70IXnXJJAV,STRINGS (feat. JVKE & Bazzi),63,pop,MAX,67,901807,"['singer-songwriter pop', 'teen pop', 'viral pop']",LOVE IN STEREO,0.667,0.627,1,1,-7.184,0.122,0.248,0.0,0.174,0.498,143.948,153461,4,1bqxdqvUtPWZri43cKHac8,spotify:album:2YyHBng4US9HBUJKpICmny
5QCEu7LvgqZwQW1UbkLBYj,Cobain,57,pop,Eddie And The Getaway,46,57260,['modern country pop'],Cobain,0.661,0.629,11,1,-6.729,0.0361,0.366,0.0,0.124,0.459,86.005,137442,4,7oTkfyZOcKQuCUFnSVLB3j,spotify:album:0PnNVejKg9bbz5uBi41K2A
2mVXuM0MG5LOX95q4rg3by,Like That (Jack's Version),61,pop,Jack & Jack,56,1407935,"['pop', 'teen pop']",Home,0.68,0.529,1,0,-6.821,0.0714,0.109,0.0,0.0861,0.364,143.777,233169,3,1INuLZXjjVbcJRyWvD1iSq,spotify:album:4riI3YeCVOSwLg6AVlIEO3
0UMYAu9R05dDc4dWh5xWhd,Friend,68,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.507,0.543,7,1,-6.822,0.0909,0.783,0.0,0.107,0.304,120.972,190359,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
5vuUeNKFGxOSm62Z6lNLF8,Love Of Mine,68,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.331,0.373,0,1,-9.136,0.035,0.651,0.0,0.0763,0.106,79.99,202807,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
6zaoI9cxWGAyozvMU5HLeG,Floating in the Night,60,pop,Judah & the Lion,53,304468,"['banjo', 'folk-pop', 'stomp and holler']",Floating in the Night,0.559,0.749,1,1,-5.481,0.0339,0.0348,0.0,0.083,0.225,123.974,221055,4,3wWtfT7S2uVJJ3hGZlOLkZ,spotify:album:460chVvDygcJD9jvu0FKkl
5mAZafmZZGSsYHafV9n2i5,What Do You Want,68,pop,Benson Boone,85,2267553,['singer-songwriter pop'],Fireworks & Rollerblades,0.375,0.682,11,1,-4.701,0.0705,0.197,0.0,0.0839,0.211,98.951,258833,4,22wbnEMDvgVIAGdFeek6ET,spotify:album:168CdR21lfn0TTyw1Pkdcm
2Gyge9sAcLi9EfYKWYQGWH,BABE AND I,50,pop,Kid Cudi,78,6967025,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",INSANO (NITRO MEGA),0.67,0.781,0,1,-9.494,0.085,0.0164,0.0183,0.152,0.619,130.012,148853,4,0fA0VVWsXO9YnASrzqfmYu,spotify:album:6ofMZXVeY7dABB00zHp8WV
0PfVnosPEaMrxj9yQzYqAH,Cacao and Cocaine,55,pop,SOFIA ISELLA,45,170363,['singer-songwriter pop'],Cacao and Cocaine,0.644,0.562,11,0,-7.143,0.0313,0.415,0.00341,0.192,0.743,96.005,161004,4,40Aif8AfzbNGA2s52ESEE2,spotify:album:7BvlZpxJhCjH9AVzt6XqJs
5osgvduzdNgdathNFSbZbE,Sticks & Stones,58,pop,Joyner Lucas,70,2210161,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Not Now I'm Busy,0.625,0.697,1,0,-9.311,0.399,0.398,0.0,0.11,0.711,154.253,224416,4,6C1ohJrd5VydigQtaGy5Wa,spotify:album:3nk0Fqc9VCCNbfMJcF8pM2
6Oq3AYUGD8CazZYGjR4MNX,"Pancho & Lefty - Live at The Hollywood Bowl, Los Angeles, CA - April 30, 2023",24,pop,Willie Nelson,70,2162072,"['classic country pop', 'classic texas country', 'country', 'country rock', 'nashville sound', 'outlaw country', 'singer-songwriter']",Long Story Short: Willie Nelson 90 (Live At Hollywood Bowl),0.454,0.845,2,1,-5.989,0.0354,0.197,0.197,0.963,0.485,113.364,300191,4,5W5bDNCqJ1jbCgTxDD0Cb3,spotify:album:1d6bEE3fpUfav6T1IdUBth
7kipi8QhA6r77PWXbYNht6,How It All Starts (feat. Dent May & Pearl and the Oysters),41,pop,Eyedress,74,1862099,"['noise pop', 'pov: indie']",Vampire in Beverly Hills,0.627,0.354,2,0,-20.712,0.0314,0.599,0.0322,0.139,0.556,94.051,189120,4,3XxNRirzbjfLdDli06zMaB,spotify:album:34GevB4U1WHwDcm7kQmANH
1bNzEYfvxscJO2FGB4iCRj,Said and Done,46,pop,Logan Michael,52,95279,['modern country pop'],Said and Done,0.516,0.574,0,1,-4.676,0.0267,0.276,4.94e-06,0.196,0.664,134.847,198519,4,3id1CBPBWkf8n5eeIM7q1y,spotify:album:4hGUyubaaFN03QwTMTzXAm
1tJqLiSIjsVcvtmMGtCmXA,Third Rock From The Sun (feat. Brooks & Dunn),59,pop,HIXTAPE,62,79803,['modern country pop'],HIXTAPE: Vol. 3: DIFFTAPE,0.66,0.878,11,0,-4.197,0.0387,0.138,2.08e-06,0.323,0.933,151.014,170112,4,4Y8LpEiP4uKTP02lSYEWJV,spotify:album:4zdLttjbtQN3KWbeBEXL1O
1JxRZB6gjp3nsn2jUIaXMs,TAP,77,pop,TAEYONG,61,1312607,['k-pop'],TAP - The 2nd Mini Album,0.804,0.873,10,0,-3.589,0.269,0.0176,0.00066,0.0375,0.853,87.94,157907,4,6SKusTjOAPsTZ6kareKQdm,spotify:album:5PliHwqYkEzdXHZnA6scC0
533aNRdHHLdI9tiTvqPqjt,All in Good Time,60,pop,Iron & Wine,62,1084520,"['acoustic pop', 'chamber pop', 'indie folk', 'indie rock', 'stomp and holler']",All in Good Time,0.294,0.374,1,1,-11.075,0.0329,0.413,2.48e-06,0.117,0.629,197.472,255338,3,4M5nCE77Qaxayuhp3fVn4V,spotify:album:6kVfufglPPPTLPWQkvHPaR
6R5licKQW6P3UD64RWtKxb,"yes, and? - Felix Jaehn Remix",54,pop,Ariana Grande,92,95796472,['pop'],"yes, and? (remixes)",0.627,0.907,10,0,-5.649,0.0436,0.00144,0.395,0.215,0.614,128.022,235390,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:0kHBlnc69hLOSyXAZn2yeX
1L8ObNUDCh7k6GwDIbfx9Q,Popular (with Playboi Carti & Madonna),67,pop,The Weeknd,93,82170885,"['canadian contemporary r&b', 'canadian pop', 'pop']",Popular,0.853,0.676,1,1,-6.247,0.186,0.0571,3.92e-05,0.39,0.85,99.02,215467,4,1Xyo4u8uXC1ZmMpatF05PJ,spotify:album:0p0FGxiCrl3afABenvtWbQ
1VNWdmXSbaNrnWod10WIL0,"One Of The Girls (with JENNIE, Lily Rose Depp)",85,pop,The Weeknd,93,82170885,"['canadian contemporary r&b', 'canadian pop', 'pop']",The Highlights (Deluxe),0.531,0.652,8,1,-6.249,0.0325,0.0524,1.39e-06,0.162,0.179,87.521,244685,4,1Xyo4u8uXC1ZmMpatF05PJ,spotify:album:18sR8zHx4zsVJUI4bHWuPC
5hMVbntOZ4uh1gQkL6hFka,Tired,59,pop,Russ,73,5062453,"['hawaiian hip hop', 'pop rap']",That's My Girl & Tired,0.75,0.618,3,1,-9.825,0.0682,0.625,4.74e-06,0.0408,0.745,75.015,143000,4,1z7b1Pr1rSlvWRzsW3HOrS,spotify:album:1kfbsMBtTpCrrXqUnBYjjH
3uM2nOFIxGDQkkPrMKvBMZ,Oil & Water,55,pop,PVRIS,59,674047,"['pixie', 'pop emo', 'pop punk']",Oil & Water,0.559,0.672,6,1,-3.49,0.0314,0.00391,0.162,0.119,0.54,172.959,209100,4,6oFs3qk4VepIVFdoD4jmsy,spotify:album:1I5q2NXnbfIgdKVnnMZGZg
4E5LPKQhYz4uUIBWELLyIq,I Fall in Love Too Easily,50,pop,Andrew Bird,54,584510,"['baroque pop', 'chamber pop', 'chicago indie', 'indie rock', 'melancholia', 'stomp and holler']",I Fall in Love Too Easily,0.348,0.21,0,0,-11.299,0.0592,0.825,0.00563,0.153,0.198,181.949,239293,3,4uSftVc3FPWe6RJuMZNEe9,spotify:album:28PXyJCJw8D0VRjlfrm6me
6p5dxf9lCU0nS4taYbrc3E,Younger and Wiser,47,pop,Danielle Bradbery,49,306749,"['contemporary country', 'country pop', 'country road']",Younger and Wiser,0.542,0.665,0,1,-4.621,0.0333,0.327,0.0,0.322,0.106,129.877,212458,4,5iqStkZi6QmG8sgQZQrfGN,spotify:album:0IGeQTiKG3nfFihluikCOS
4bjec7Fo1bmV4svzKEtXAo,Make It With You (feat. The War And Treaty),55,pop,Nate Smith,67,311062,"['contemporary country', 'modern country pop']",Through the Smoke,0.452,0.797,2,1,-5.69,0.0468,0.00858,0.0,0.0798,0.389,94.95,161668,4,4NYMUsIcUUsBHbV9DICa5x,spotify:album:5rQ9bj7fCon5qGgve7QmzL
7b8SkcdeiTuo6FQXdPgPWW,Wish You Hell,66,pop,WENDY,59,914518,"['k-pop', 'korean pop']",Wish You Hell - The 2nd Mini Album,0.754,0.725,8,1,-3.363,0.0358,0.0514,1.49e-05,0.268,0.694,100.009,170360,4,0FRUZvZNPzM3YJMABJxf2K,spotify:album:3f8n88uX0tNvA8HTROgSkr
0djkJ3iAARXRCbfbwwVc3o,Love wins all,78,pop,IU,71,8487921,"['k-pop', 'pop']",Love wins all,0.496,0.447,0,1,-5.878,0.0317,0.82,0.0,0.098,0.315,101.132,271080,4,3HqSLMAZ3g3d5poNaI7GOU,spotify:album:2bwwRhKbLeD3LvNDXauV2T
0fYrJmSbKcBgRZAno8Jkns,"Blood, Hair, And Eyeballs",52,pop,Alkaline Trio,55,385731,"['chicago punk', 'emo', 'pop punk', 'punk', 'skate punk']","Blood, Hair, And Eyeballs",0.468,0.956,0,1,-5.78,0.0548,5.16e-05,0.01,0.272,0.491,158.085,180573,4,1aEYCT7t18aM3VvM6y8oVR,spotify:album:3BQK669H6FrqGVd7YtxNIs
17p8QWDLfv0CfqVRfaCuNG,Inner Gold [Feat. Royal & the Serpent],57,pop,Lindsey Stirling,62,2212481,"['bow pop', 'pop violin']",Inner Gold [Feat. Royal & the Serpent],0.682,0.615,7,1,-7.729,0.0698,0.0412,0.0204,0.0867,0.293,95.007,236507,4,378dH6EszOLFShpRzAQkVM,spotify:album:5ItWhPQqLqYtw9uLHWATEH
4oJwVZc268O71g6Ix6SKz9,Make Up or Break Up (feat. Sy Chio & Razy),35,pop,Eyedress,74,1862099,"['noise pop', 'pov: indie']",Vampire in Beverly Hills,0.519,0.379,1,0,-20.498,0.0304,0.657,0.933,0.234,0.69,134.824,129478,4,3XxNRirzbjfLdDli06zMaB,spotify:album:34GevB4U1WHwDcm7kQmANH
2z65iWKbjfz4Ey2URvO1pt,"yes, and? (with Mariah Carey) - Remix",60,pop,Ariana Grande,92,95796472,['pop'],"yes, and?",0.74,0.781,1,1,-5.302,0.0497,0.102,2.57e-06,0.0869,0.794,118.993,214994,4,66CXWjxzNUsdJxJ2JdwvnR,spotify:album:7hh2WcisTDUhAbCig0FfKu
5BzBEUfqD1KvmZRsVMPJ0C,Memoria Eterna,36,pop,Andrew Rayel,47,169281,"['edm', 'moldovan pop', 'pop dance', 'progressive house', 'trance']","A State of Trance Radio Top 50 - 2024, Vol. 1",0.524,0.931,1,0,-4.181,0.048,0.00705,0.117,0.0775,0.0344,132.019,271801,4,1UtBjqMZBAmqIPlDrKu7Tr,spotify:album:2G5FykoLipP5ryJESkaKeZ
4GYGVb83KdpBszyMhaPh9O,Skater Dater (feat. Bb trickz & Elvia),39,pop,Eyedress,74,1862099,"['noise pop', 'pov: indie']",Vampire in Beverly Hills,0.637,0.489,7,1,-18.874,0.045,0.0118,0.00696,0.12,0.801,146.067,154607,4,3XxNRirzbjfLdDli06zMaB,spotify:album:34GevB4U1WHwDcm7kQmANH
