track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
1FIwzmULOKGNmo5bOJqW0P,Always Be My Fault,74,hip-hop,Future,91,16689234,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",WE STILL DON'T TRUST YOU,0.631,0.617,1,0,-6.222,0.0235,0.127,1.57e-05,0.262,0.311,102.982,246667,4,1RyvyyTE3xzB2ZywiAwp0i,spotify:album:3bSNhnaQQXpC639OQ4pMyP
6YnVpGLg1ZWcFmWTRQkV5G,Sticks & Stones,58,hip-hop,Joyner Lucas,70,2210161,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Sticks & Stones,0.628,0.678,1,0,-9.537,0.389,0.362,0.0,0.11,0.672,153.619,224444,4,6C1ohJrd5VydigQtaGy5Wa,spotify:album:7mT3zLzfLOF6iIibM3a0xF
2nNvk9siGRLiWP2RV0XDW2,MONEY AND VIBES,65,hip-hop,Nemzzz,70,375449,"['manchester hip hop', 'melodic drill']",DO NOT DISTURB (DELUXE),0.817,0.363,5,0,-14.085,0.283,0.293,0.0,0.156,0.857,150.134,122254,3,3DHtfeD4PsmR9YGhCP4VF7,spotify:album:2rIbOVBLitHcUD2g9UCz1P
2Gyge9sAcLi9EfYKWYQGWH,BABE AND I,50,hip-hop,Kid Cudi,78,6967025,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",INSANO (NITRO MEGA),0.67,0.781,0,1,-9.494,0.085,0.0164,0.0183,0.152,0.619,130.012,148853,4,0fA0VVWsXO9YnASrzqfmYu,spotify:album:6ofMZXVeY7dABB00zHp8WV
5osgvduzdNgdathNFSbZbE,Sticks & Stones,57,hip-hop,Joyner Lucas,70,2210161,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",Not Now I'm Busy,0.625,0.697,1,0,-9.311,0.399,0.398,0.0,0.11,0.711,154.253,224416,4,6C1ohJrd5VydigQtaGy5Wa,spotify:album:3nk0Fqc9VCCNbfMJcF8pM2
5hMVbntOZ4uh1gQkL6hFka,Tired,60,hip-hop,Russ,73,5062453,"['hawaiian hip hop', 'pop rap']",That's My Girl & Tired,0.75,0.618,3,1,-9.825,0.0682,0.625,4.74e-06,0.0408,0.745,75.015,143000,4,1z7b1Pr1rSlvWRzsW3HOrS,spotify:album:1kfbsMBtTpCrrXqUnBYjjH
4j25WxLITRGhkYNmdezE8s,On God (feat. Earl Sweatshirt & Tony Shhnow),59,hip-hop,MIKE,56,159044,"['alternative hip hop', 'chill abstract hip hop', 'indie hip hop']",Pinball,0.715,0.619,1,1,-5.067,0.158,0.379,0.00016,0.425,0.529,133.003,147970,4,1wlzPS1hSNrkriIIwLFTmU,spotify:album:5gHqM8u3IclJ1ZV6q309OW
0VdN5UU7UT2tzaXJfbcvlV,Rich & Reckless,53,hip-hop,Rich The Kid,76,3264757,"['atl hip hop', 'melodic rap', 'plugg', 'rap', 'trap']",Rich & Reckless,0.812,0.486,1,1,-7.135,0.154,0.0424,0.0,0.123,0.126,93.075,134210,4,1pPmIToKXyGdsCF6LmqLmI,spotify:album:4rUiYXutkIFPbCr8H8ELoJ
299tgoa8UxEzos1wGyhc9z,Hellcats & Trackhawks,51,hip-hop,Lil Double 0,58,228680,['memphis hip hop'],Hellcats & Trackhawks,0.801,0.427,1,1,-9.906,0.301,0.0456,0.0,0.132,0.156,76.974,131814,4,4uKEP0JYfpFtngWlgViewd,spotify:album:3o7qtVwlJNmrjkqVPXpTSm
387j61utwXNE7Bvi5UTR2k,X & CUD (with XXXTENTACION),60,hip-hop,Kid Cudi,78,6967025,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",INSANO,0.577,0.727,1,1,-8.818,0.203,0.756,0.00689,0.136,0.412,164.018,166627,4,0fA0VVWsXO9YnASrzqfmYu,spotify:album:0tpIUAzCeUkoV4u2r5NrQr
6aTGdCvAqaiO5YwcjAkfrW,Love Birds (feat. Devin Malik & Lance Skiiiwalker),60,hip-hop,ScHoolboy Q,71,4670822,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",BLUE LIPS,0.582,0.513,10,0,-10.202,0.0642,0.463,0.000427,0.21,0.427,87.043,235064,4,5IcR3N7QB1j6KBL8eImZ8m,spotify:album:107WsrBqn5xVPgystkziry
0kUQWMs1bRlwFNKA4Dce3f,AT THE PARTY (feat. Pharrell Williams & Travis Scott),60,hip-hop,Kid Cudi,78,6967025,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",INSANO,0.868,0.673,6,0,-6.936,0.103,0.105,0.0179,0.104,0.552,103.039,238027,4,0fA0VVWsXO9YnASrzqfmYu,spotify:album:0tpIUAzCeUkoV4u2r5NrQr
2ZPv2L9NKWeTVQI6ai1B2J,Yonce Freestyle (feat. Sexyy Red & B.G.),55,hip-hop,Kevin Gates,70,6003043,"['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",The Ceremony,0.8,0.729,5,1,-4.492,0.295,0.0577,0.0,0.126,0.526,154.084,224416,4,1gPhS1zisyXr5dHTYZyiMe,spotify:album:3GTWAs19Lb1OVnPeFxc3l4
3MJhp4duKazKhnp0Of1mom,Don't Check 4 Me (feat. Duckwrth & Saba),55,hip-hop,Nascent,41,13152,"['indie hip hop', 'indie r&b']",Don't Check 4 Me (feat. Duckwrth & Saba),0.711,0.597,8,1,-7.48,0.259,0.293,0.0,0.108,0.597,129.645,148847,4,5727wMPGcNsG22DBboWpX6,spotify:album:45YCAdhDcais6gYe6cDIks
3Lh0CewWRTS4PSzMrwC3fa,"Dear Alcohol (feat. Atlus, Kelsie Watts, Carly Pearl, ERV ELLO, Skydxddy, Trippz, Kayla Rae, Common Tribe, TROY, Phix, KC Makes Music & Official DJ Aaron) - Mega Remix",60,hip-hop,Dax,64,1490030,"['canadian hip hop', 'ottawa rap']","Dear Alcohol (feat. Atlus, Kelsie Watts, Carly Pearl, ERV ELLO, Skydxddy, Trippz, Kayla Rae, Common Tribe, TROY, Phix, KC Makes Music & Official DJ Aaron) [Mega Remix]",0.796,0.544,1,1,-8.554,0.0878,0.265,0.0,0.109,0.501,129.982,605538,4,5icKdCmMhNMYoAzVBAWt39,spotify:album:2mI15wQaLQgqgfMgQGGvEl
7n3Czk07KugPQOWuqCHDmF,Teresa & Maria,68,hip-hop,alyona alyona,52,192031,"['ukrainian hip hop', 'ukrainian pop', 'ukrainian rock']",Teresa & Maria,0.694,0.651,7,0,-6.83,0.0342,0.321,0.0,0.111,0.251,114.037,179474,4,2ic3GGGmkixOZP4qnakSA8,spotify:album:0Q3a4oVaiaVAQeq9WPz5aB
0A0ZpEwDk5iNNfxUSYeJCt,Passports & Suitcases (feat. KayCyy),54,hip-hop,Joey Bada$$,69,3412053,"['conscious hip hop', 'hip hop', 'rap']",Passports & Suitcases (feat. KayCyy),0.603,0.567,10,0,-9.41,0.163,0.262,0.0,0.13,0.46,79.932,169933,4,2P5sC9cVZDToPxyomzF1UH,spotify:album:51CsULE4CnOMvX0Vkiau0s
2FI2cZGlZ1nmRt2IkjnoMi,Bless (feat. Young Thug),69,hip-hop,Lil Wayne,83,14387129,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",Bless,0.431,0.536,6,0,-6.049,0.288,0.0999,0.0,0.0944,0.303,83.49,162779,4,55Aa2cqylxrFIXC767Z865,spotify:album:5J380O739v6VvloJG1Vg5n
1RAwKDC2VKpxLy6es0KZTJ,Cry No More (feat. Stormzy & Tay Keith),69,hip-hop,Headie One,63,575850,['uk hip hop'],Cry No More (feat. Stormzy & Tay Keith),0.769,0.608,9,0,-5.118,0.131,0.347,0.000158,0.295,0.427,151.057,204171,4,6UCQYrcJ6wab6gnQ89OJFh,spotify:album:33hSbrSSZZfaXtmEnphHgG
7IRBVTWua5balW0xUJHmUF,JAPANESE DENIM (feat. Veeze & LUCKI),51,hip-hop,DaeMoney,49,16732,"['detroit hip hop', 'pluggnb']",JAPANESE DENIM (feat. Veeze & LUCKI),0.789,0.499,1,1,-10.698,0.116,0.0544,7.92e-06,0.0722,0.153,135.993,155402,4,33IGJSFbZplSbhXcqtZTDg,spotify:album:5m3BPYBaanarQy8hXJ7XoZ
1ZMyK6IkXfEaRDpzQvBGNZ,I Still Believe,59,hip-hop,Lecrae,64,1230169,['christian hip hop'],I Still Believe,0.391,0.721,8,1,-6.651,0.144,0.0134,0.0,0.128,0.123,85.666,192251,4,1CFCsEqKrCyvAFKOATQHiW,spotify:album:1qTrw1O98qVzSXZiGwv6ub
1sBSVbhRp0mcWxPhQd3JSP,And U Know It,41,hip-hop,KYLE,59,1062652,"['deep underground hip hop', 'indie pop rap', 'pop rap', 'viral trap']",SMYLE AGAIN,0.694,0.606,10,1,-6.485,0.0477,0.0116,0.0,0.35,0.727,130.049,169204,4,4qBgvVog0wzW75IQ48mU7v,spotify:album:5SmUcpJVuEdQu5Gv7gSSsI
0l2qVuy0TMhShe8s0KLLSO,ACT A FOOL (feat. Celly Ru & E Mozzy),43,hip-hop,Mozzy,60,783289,"['cali rap', 'sacramento hip hop']",CHILDREN OF THE SLUMS,0.38,0.855,1,1,-3.371,0.35,0.267,0.0,0.137,0.483,77.551,215633,1,4AA474G2hRfrHyGrfyDseO,spotify:album:3uhGsFAXshXmRs9qLiYqGz
3GD6eImRvT0zgr8cQnokUq,"BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix",80,hip-hop,Bhavi,69,1336957,"['argentine hip hop', 'trap argentino', 'trap triste']","BESAME (feat. Tiago PZK, Khea & Neo Pistea) [Remix]",0.731,2.01e-05,6,0,-14.102,0.765,0.764,0.0,0.11,0.262,130.972,324917,4,7fT2Me47PQ8T7954PKrcwR,spotify:album:6rkhVb5zrsbR24Rpno9kHq
2TgEFqWOEG987zPJVdepvu,Solo pienso en ti - (feat. De La Ghetto & Justin Quiles),31,hip-hop,Paulo Londra,72,22403500,"['argentine hip hop', 'trap argentino', 'trap latino', 'urbano latino']",The Academy: Segunda Misión Justin Quiles,0.859,0.697,1,1,-4.727,0.0718,0.102,0.0,0.159,0.586,129.978,268794,4,3vQ0GE3mI0dAaxIMYe5g7z,spotify:album:4L0jHiUc5AyHU0a3782DHX
5CG71bdXpZdQBYPMCzTXvK,JAPANESE DENIM (feat. Veeze & LUCKI),50,hip-hop,DaeMoney,49,16732,"['detroit hip hop', 'pluggnb']",ROCKSTAR LIFESTYLE 2,0.789,0.499,1,1,-10.698,0.116,0.0544,7.92e-06,0.0722,0.153,135.993,155402,4,33IGJSFbZplSbhXcqtZTDg,spotify:album:5Ma67N8iTqF6wY6kIT7oBI
2vg7glr5QyeFPRES12Exx4,Too Fun,55,hip-hop,French Montana,73,5365271,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,0.685,0.8,1,0,-5.097,0.297,0.00384,0.0,0.342,0.559,118.117,207458,4,6vXTefBL93Dj5IqAWq6OTv,spotify:album:5eNbrlazXci6OR5uQeFfV3
1hJ5ZpS7L2zYfyi8fDcTYP,"Tested, Approved & Trusted",57,hip-hop,Burna Boy,76,8658845,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']","Tested, Approved & Trusted",0.821,0.482,6,1,-9.976,0.0941,0.161,2.71e-06,0.0885,0.647,93.043,220394,4,3wcj11K77LjEY1PkEazffa,spotify:album:3i0VuN0GGdWw9PgEHtBWli
1d6telYM1rky7HEdY7lA3d,"Tested, Approved & Trusted - Major League DJz Mix",57,hip-hop,Burna Boy,76,8658845,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']","Tested, Approved & Trusted",0.817,0.539,10,0,-9.975,0.0881,0.0319,0.000328,0.0557,0.641,111.997,382589,4,3wcj11K77LjEY1PkEazffa,spotify:album:3i0VuN0GGdWw9PgEHtBWli
0SAAiYReOaWsGZTSeIQq5q,Give & Give,42,hip-hop,Conway the Machine,59,309886,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'upstate ny rap']",Give & Give,0.571,0.733,6,0,-5.451,0.302,0.0121,0.0,0.112,0.39,78.25,159221,4,67gqUXxHedeUGDTxwBzdjS,spotify:album:3Sf7ORHvuauAX9FisZJ5Vb
2p8RzWa0TE8WQvULO4ilWl,ACT A FOOL (feat. Celly Ru & E Mozzy),19,hip-hop,Mozzy,60,783289,"['cali rap', 'sacramento hip hop']",CHILDREN OF THE SLUMS,0.36,0.851,1,1,-3.432,0.37,0.244,0.0,0.186,0.399,77.328,215633,1,4AA474G2hRfrHyGrfyDseO,spotify:album:4yERfOdQMfrDilxxDAGg4E
65EypH6qnLzcfYuDaENNrW,SCIENTISTS & ENGINEERS,48,hip-hop,Killer Mike,62,429180,"['alternative hip hop', 'atl hip hop', 'conscious hip hop', 'hip hop', 'old school atlanta hip hop', 'political hip hop', 'southern hip hop']",Michael (Rap Album of the Year),0.522,0.725,5,0,-7.259,0.306,0.688,0.0,0.224,0.495,140.225,253664,4,2N4EYkIlG1kv25g6Wv8LGI,spotify:album:1B6uVeKyZUZgjDyCzeVWDO
0dBKcPEAsdxWJsqNDNHcPz,Dân Chơi Sao Phải Khóc,62,hip-hop,Andree Right Hand,52,293128,"['vietnamese hip hop', 'vietnamese trap']",Dân Chơi Sao Phải Khóc,0.68,0.612,1,0,-7.297,0.091,0.233,0.0,0.118,0.271,95.017,210944,4,4grjJqg7iwQ8RKHs8d9Snh,spotify:album:3INCvyLfaoojlTWtSLMHDa
7aL51Oe4h8Mk8GPJHfDzZB,Okay,55,hip-hop,French Montana,73,5365271,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,0.865,0.687,11,0,-4.952,0.17,0.0849,0.0,0.145,0.284,123.065,192195,4,6vXTefBL93Dj5IqAWq6OTv,spotify:album:5eNbrlazXci6OR5uQeFfV3
3Dc2Ad9xzWaKY15VjomqQR,"Tested, Approved & Trusted (feat. Prince Swanny)",54,hip-hop,Burna Boy,76,8658845,"['afrobeats', 'azontobeats', 'dancehall', 'nigerian hip hop', 'nigerian pop']","Tested, Approved & Trusted",0.809,0.5,6,1,-10.808,0.14,0.207,0.0,0.0864,0.776,93.008,221968,4,3wcj11K77LjEY1PkEazffa,spotify:album:3i0VuN0GGdWw9PgEHtBWli
6zlFFshL0ufuxbolvx7TmI,"This Lil' Game We Play (feat. Nelly, Ashanti & Juicy J)",50,hip-hop,Jermaine Dupri,55,477096,"['atl hip hop', 'contemporary r&b', 'dirty south rap', 'hip pop', 'r&b', 'southern hip hop', 'urban contemporary']","This Lil' Game We Play (feat. Nelly, Ashanti & Juicy J)",0.858,0.903,3,0,-3.24,0.061,0.0519,0.0,0.0415,0.931,129.004,198550,4,6nfYGe7IIuuP5bMY1jkJP6,spotify:album:6tZArCRW7OATZSOuTtIjfa
4Aa6NtW6JQcFEvR831K8xu,oHio (feat. Freddie Gibbs),62,hip-hop,ScHoolboy Q,71,4670822,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",BLUE LIPS,0.462,0.723,4,0,-7.442,0.34,0.15,6.36e-06,0.18,0.509,77.554,291039,4,5IcR3N7QB1j6KBL8eImZ8m,spotify:album:107WsrBqn5xVPgystkziry
6tIsMPVXz7OQEFKXXDcOER,BABE AND I,38,hip-hop,Kid Cudi,78,6967025,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']",INSANO (NITRO MEGA),0.677,0.797,0,1,-9.484,0.0926,0.0138,0.0274,0.145,0.542,130.019,148853,4,0fA0VVWsXO9YnASrzqfmYu,spotify:album:69LeVueGpsU04FroWz51ym
2yZHSt4vcKH9k1FWikO4LB,Splash Brothers,53,hip-hop,French Montana,73,5365271,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,0.713,0.656,5,1,-5.545,0.427,0.163,0.0,0.237,0.698,88.796,221864,4,6vXTefBL93Dj5IqAWq6OTv,spotify:album:5eNbrlazXci6OR5uQeFfV3
4faNMjNcWITplikCBbhK5z,Thank God & Jimmy Buffett,47,hip-hop,Pitbull,81,10229439,"['dance pop', 'miami hip hop', 'pop']",Trackhouse (Daytona 500 Edition),0.653,0.908,7,1,-4.703,0.049,0.000844,0.0,0.267,0.728,128.047,152121,4,0TnOYISbd1XYRBk9myaseg,spotify:album:56jg3KJcYmfL7RzYmG2O1Q
5P0dWphSYJVLqavbYFL8VR,Back & Forth,30,hip-hop,DRAM,56,837292,"['pop rap', 'trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",DRAM&B,0.324,0.472,1,1,-11.297,0.297,0.668,0.00389,0.0891,0.232,74.975,210738,4,5M0lbkGluOPXLeFjApw8r8,spotify:album:07oOHCGyGmHyUwEz8NxK6J
6imvV0Qnsvi94rx1AatykZ,Where They At,54,hip-hop,French Montana,73,5365271,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5,0.51,0.627,10,0,-5.322,0.315,0.0131,1.59e-06,0.358,0.534,162.45,173862,4,6vXTefBL93Dj5IqAWq6OTv,spotify:album:5eNbrlazXci6OR5uQeFfV3
111vFXHqMq5WMA2aB5Ep1E,"Need It (feat. Paul Wall, Devin the Dude & DRODi)",43,hip-hop,Berner,56,285499,"['cali rap', 'oakland hip hop']",The Farmer's Market,0.682,0.72,1,0,-5.395,0.16,0.417,0.0,0.258,0.573,76.925,264048,4,2lrtGWxNXWjd0JzDLKXubI,spotify:album:76eqdBtHesUgYoVt4Yl546
0JRpXHyXru9MiC5cyivJMs,Young & Free,41,hip-hop,K CAMP,57,1672207,"['atl hip hop', 'melodic rap', 'southern hip hop', 'trap']",Float 2 London,0.789,0.386,9,1,-9.397,0.104,0.18,0.0,0.268,0.155,129.941,182208,4,5bgfj5zUoWpyeVatGDjn6H,spotify:album:1SQNd5rYIqvCYYJzm1tMJx
2epCpUTQUoAPgP3uTEg85f,"Me, Myself & I",40,hip-hop,Don Trip,48,227707,['memphis hip hop'],Before The Devil Knows You're Dead,0.942,0.372,8,1,-7.274,0.303,0.00232,0.0,0.132,0.0625,129.867,150000,4,0W6Vi3JrMz1BtEOUqG2mcG,spotify:album:2yNFB7ZgpB5hEgb6nhKcCt
7v3JsqhgPem3AiHx2HmEtI,Back & Forth,13,hip-hop,DRAM,56,837292,"['pop rap', 'trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",DRAM&B,0.324,0.472,1,1,-11.297,0.297,0.668,0.00389,0.0891,0.232,74.975,210738,4,5M0lbkGluOPXLeFjApw8r8,spotify:album:49zMWsQ2NOpQaTH9M9iNVg
3r0unhAv3sxW7wOO16IFWW,Femme Fatale (feat. Coi Leray & Kaliii),47,hip-hop,G-Eazy,76,5248665,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",Femme Fatale (feat. Coi Leray & Kaliii),0.781,0.469,8,1,-9.864,0.323,0.0212,0.0,0.158,0.637,100.023,190105,4,02kJSzxNuaWGqwubyUba0Z,spotify:album:1TMuOsuSFwbPBGDsuK1bbr
4EufE05QOTnrnGMtgperKE,Blessed & Chosen,42,hip-hop,Zauntee,46,103567,"['christian hip hop', 'christian trap']",We Already Won,0.734,0.556,2,1,-6.143,0.366,0.0319,0.0,0.258,0.295,165.1,120727,4,7jyr9Co4MKL1iWML1G7vch,spotify:album:5FjeaQ1gGVrgTzwwbkB4cx
73mgrQ1kYFWPq5hJgQxtrY,Holy Spirit,40,hip-hop,Evan and Eris,48,61025,['christian hip hop'],Holy Spirit,0.609,0.638,11,0,-5.834,0.0612,0.15,4.17e-05,0.27,0.682,126.056,142187,4,238va5VNKAEetJLTECq9vf,spotify:album:4SYVBK5Tuar5GZSFIXyF1p
6OQcMkQ8Kuc4wFlhaxvoTO,Should've Known (feat. Smino & Cedxric),46,hip-hop,Buddy,54,242333,"['alternative r&b', 'cali rap', 'canadian hip hop']",Don't Forget To Breathe,0.69,0.56,8,0,-8.164,0.668,0.0592,6.58e-06,0.132,0.66,175.748,183920,4,6PDLwWvgYNMfBRLqC1h5cJ,spotify:album:4bL9AVepWWKbg11Th0kGj0
3XPSsUdXZvkoh7E2ROzdLO,Pillow Talk & Slander (with Jadakiss & Babyface Ray),47,hip-hop,Benny The Butcher,59,413311,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'upstate ny rap']",Everybody Can't Go,0.572,0.81,7,0,-4.03,0.333,0.104,0.0,0.0914,0.387,81.016,187319,4,5Matrg5du62bXwer29cU5T,spotify:album:13IanJ8zx7YcCJ5yIvArIq
4OWzUW3tkhBVwIwE5HLpfu,52 & HAUNTED,59,hip-hop,ALBLAK 52,51,62317,['russian hip hop'],52 & HAUNTED,0.676,0.601,10,0,-7.233,0.212,0.345,3.64e-06,0.134,0.117,168.031,152857,4,0tkZJURRnsezR78T9uHDjq,spotify:album:3uPela7bf7RAtg7EnkfQ2M
3v8nZdrVnp9S4AcJ7mpOzf,Read It and Weep,36,hip-hop,Zauntee,46,103567,"['christian hip hop', 'christian trap']",We Already Won,0.801,0.549,2,1,-5.089,0.208,0.129,0.0,0.0793,0.277,129.958,112615,4,7jyr9Co4MKL1iWML1G7vch,spotify:album:5FjeaQ1gGVrgTzwwbkB4cx
1xttwGi6u3k4FjplxqySDJ,Where They At,54,hip-hop,French Montana,73,5365271,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Mac & Cheese 5 (Deluxe),0.51,0.627,10,0,-5.322,0.315,0.0131,1.59e-06,0.358,0.534,162.45,173862,4,6vXTefBL93Dj5IqAWq6OTv,spotify:album:7fSFi7t5otQ1voycWffHLk
3x0mHEInYug4jgpJNROYF4,Talk About (feat. Yung Chowder & G-Mainey),40,hip-hop,Berner,56,285499,"['cali rap', 'oakland hip hop']",The Farmer's Market,0.841,0.6,2,1,-6.271,0.261,0.324,0.0,0.109,0.304,99.954,221568,4,2lrtGWxNXWjd0JzDLKXubI,spotify:album:76eqdBtHesUgYoVt4Yl546
5lUQNb5UAMMVlgrTq4GvOb,Screenshotted / Nasty & Naughty,32,hip-hop,DRAM,56,837292,"['pop rap', 'trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",DRAM&B,0.579,0.372,10,0,-10.84,0.224,0.203,0.000214,0.105,0.145,100.985,369492,4,5M0lbkGluOPXLeFjApw8r8,spotify:album:07oOHCGyGmHyUwEz8NxK6J
0cmErn6wXx6m0u0syAKgID,light! (with Lil Nas X & 9lives),47,hip-hop,skaiwater,51,93674,"['bedroom r&b', 'hyperpop', 'nottingham hip hop']",light,0.654,0.731,7,1,-6.547,0.0802,0.0199,0.0,0.33,0.413,98.054,151839,4,1URVdcNYXigvk6Dj0fHYOM,spotify:album:37JcbHOtRgTY8uOaGRkTL5
7qAiJShKkfvET6wx0M5SRA,light! (with Lil Nas X & 9lives),45,hip-hop,skaiwater,51,93674,"['bedroom r&b', 'hyperpop', 'nottingham hip hop']",light,0.684,0.742,7,1,-6.457,0.104,0.0176,0.0,0.347,0.42,97.937,151839,4,1URVdcNYXigvk6Dj0fHYOM,spotify:album:6CEVtAdyuYi9llcuUWbgqw
3cwfg7rkOtyVOdBeNhBSaU,RNB (feat. Lil Wayne & Tate Kobang),44,hip-hop,Nicki Minaj,84,30887583,"['hip pop', 'pop', 'queens hip hop', 'rap']",Pink Friday 2 (Gag City PLUTO Edition),0.763,0.784,5,0,-5.938,0.187,0.103,0.0,0.0914,0.651,89.99,184059,4,0hCNtLu0JehylgoiP8L4Gh,spotify:album:2lbQSK3qnWtWVYwjZiyvbM
