track_uri,track_name,track_pop,track_genre,artist_name,artist_pop,artist_followers,artist_genres,album,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_uri,album_uri
68GgKZ3ddUgMc62prpF31x,Rayonnant Banners,25,metal,Wormwitch,22,20250,"[""black 'n' roll"", 'vancouver metal', 'vancouver punk', 'voidgaze']",Wormwitch and Sadistic Ritual,0.131,0.991,6,1,-5.607,0.209,1.54e-06,0.528,0.409,0.0349,170.077,320080,4,5eTTS3YDf54li8yguyoP14,spotify:album:1XtDU01PzorGyxxdC5KkEX
6V0pKFDxzmG2ixF8WEU0M2,Firebringer,25,metal,Alterium,21,3795,['symphonic power metal'],Of War and Flames,0.515,0.976,0,1,-3.744,0.0814,0.00327,2.68e-05,0.33,0.483,108.989,232900,4,5oh1CpxnZIlp8WvW9769nV,spotify:album:5d3paJ2E9gONbdgdRLkJnQ
1ohCn4TFPWIroolJWUmmHf,Concrete Shock,26,metal,Iron Monkey,24,19435,"['drone metal', 'sludge metal', 'sludgecore', 'stoner metal', 'uk doom metal']",Spleen & Goad,0.214,0.928,9,0,-4.378,0.108,1.72e-05,0.655,0.107,0.183,115.129,369893,4,5Qfqa9FeOchAWt6kfuvZbY,spotify:album:7DkPE4lRsekjNu3PEvd4Sa
2FrOGTKHNFzDHjDkHyhew8,Traveller Of Time & Space,25,metal,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.376,0.606,0,1,-10.873,0.0288,0.162,0.91,0.148,0.385,86.918,447147,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
6SJBDMz7gIFHK0tILCndJ1,No More Fear,23,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.491,0.912,2,1,-6.38,0.05,3.51e-05,9.39e-05,0.302,0.48,137.985,311040,4,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
10VX8UapPSHI0b2jSPuIN6,Now and Then (Metal Version),20,metal,Leo,52,373993,"['comic metal', 'metal cover']","Leo Metal, Vol. 45",0.451,0.703,2,1,-5.483,0.0354,0.00597,1.69e-05,0.0989,0.307,175.866,266041,4,5KWOCu1saEHAhPiLKlOLIy,spotify:album:1nuvQdlVV6KLpw5MeuTFjQ
5DAcDjlhViv8DvgTqUZVvE,A Little Kiss and Tell,11,metal,Destroy Rebuild Until God Shows,38,129382,"['metalcore', 'pixie', 'screamo', 'trancecore']",Time to Rock,0.392,0.929,7,0,-4.824,0.152,0.000229,0.000757,0.0863,0.253,184.949,202320,4,6XjXff8FNS5CqpF8dVAtoo,spotify:album:0zAzkMSE0mp4zwl6cJpM41
40QcBmbWXLJ7xvaNoL2HVE,"Rip And Tear - Live At The Orpheum Theatre, Boston, 1989",10,metal,L.A. Guns,43,431025,"['glam metal', 'hard rock', 'sleaze rock']",Live At The Orpheum Theatre,0.251,0.921,6,0,-6.291,0.0745,1.17e-05,0.0443,0.935,0.517,76.068,253824,4,22TEmHXBBLjTec2LOAuMdS,spotify:album:39Tuo0UYfNCiN9xD7Nhxl9
4jBCHhYhA0byWtgw8lVPzM,Here And Now,7,metal,Madder Mortem,18,9339,"['atmospheric doom', 'avant-garde metal', 'gaian doom', 'gothic symphonic metal', 'jazz metal', 'norwegian doom metal', 'norwegian metal', 'progressive doom']","Old Eyes, New Heart",0.488,0.535,7,1,-14.352,0.0374,0.0636,0.00189,0.152,0.509,98.585,269238,4,3UifQ31wx5RQTJXgmqzhYF,spotify:album:11tQY6J7Cn3HYKGHsfeRTG
0wO93oEBYnX9GbDONnH3na,Permanent Victim,19,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.417,0.617,9,0,-9.04,0.12,7.03e-05,0.336,0.1,0.23,121.768,101101,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
4ST4ueJXLR3XbN8cEogQRw,Miles and Miles - Symphonic Force Version,16,metal,Storm Seeker,29,29246,"['folk metal', 'hurdy-gurdy', 'medieval rock', 'pirate']",Nautic Force,0.372,0.728,4,0,-8.036,0.0326,0.00066,0.0193,0.478,0.506,145.848,234000,4,4zAK8a87dIdPw6xRYvsr4c,spotify:album:0rKT9HnJ7ayc6NQQ71wMdY
3y1NBFUODYQcDaSe4QMmP7,Heroic I (Sons of Gods and Mortal Men),22,metal,Dark Oath,23,15078,"['finnish metal', 'folk metal', 'melodic death metal', 'portuguese death metal', 'portuguese metal', 'viking metal']",Ages of Man,0.46,0.983,2,1,-2.994,0.0635,9.31e-06,0.785,0.122,0.0932,99.982,284596,4,3Oc3JnQKIW7ZNPXS0yf6QV,spotify:album:1q2fBksqEhW3vPB1MfT0on
22pqx3RRqvzoyZnCfsKln3,Sound and Fury,20,metal,Dust Bolt,26,25183,"['german metal', 'german thrash metal', 'new wave of thrash metal']",Sound & Fury,0.492,0.961,7,1,-4.786,0.152,7.46e-05,0.0278,0.243,0.295,140.052,293988,4,4YTVF2l3v9pGQz1QbUfg2q,spotify:album:4wnhEvf9xE3fyX89EV9XOT
1FGmNEQA9NpqJ8c4wEKkqV,Between Seclusion and Obsession,20,metal,Selbst,19,4853,"['atmospheric black metal', 'venezuelan metal', 'voidgaze']",Despondency Chord Progressions,0.431,0.674,2,0,-7.881,0.0388,0.104,0.129,0.221,0.156,139.821,287413,4,1EiQbUfIU3UhBZR5sQRTHN,spotify:album:1hkt7HbbMrkQZqvmBFxk0Y
5hWcJEb7crkFaofLDkaLZ0,Witchcraft Within a Gothic Tomb,31,metal,Inquisition,32,66602,"['black metal', 'black thrash', 'colombian black metal', 'metal colombiano', 'usbm']",Veneration of Medieval Mysticism and Cosmological Violence,0.402,0.995,10,1,-7.885,0.0586,3.63e-06,0.304,0.277,0.382,120.02,207437,4,4BXKhsgc3Bx8Etj7A128Vm,spotify:album:19WXJCeMhRft91AFSfizxq
0T1CxFe1rwpOML0IUYBTyL,Bringing Back the Dead,21,metal,F.K.Ü.,19,18130,"['crossover thrash', 'new wave of thrash metal']",The Horror and the Metal,0.421,0.976,7,1,-5.48,0.0681,2.26e-06,0.767,0.2,0.366,104.926,183000,4,5h0HlqYN5TvocKVL1NSJ80,spotify:album:3uYffN7NIXFTzPGoNpHAIc
2F7pTjREkznrcVn3g7amHG,Our Lives Can't Last Forever,30,metal,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.504,0.536,7,1,-10.339,0.0252,0.36,0.333,0.13,0.0603,94.991,337533,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
6A2m70XG9FCKgVnQdsutwg,"Sex and Death (Live at Sala Aqualung, Madrid, 1st June 1995)",27,metal,Motörhead,62,3940663,"['alternative metal', 'hard rock', 'metal', 'rock', 'speed metal']",The Löst Tapes - The Collection (Vol. 1-5),0.258,0.988,9,1,-5.828,0.109,0.00655,0.00106,0.533,0.126,113.792,121067,4,1DFr97A9HnbV3SKTJFu62M,spotify:album:4HxP17nKQuzZpzIVq0wu3L
6vD39sfwzfCMZYCDqE2EkH,Rock & Roll City,17,metal,Greyhawk,26,2547,"['nwothm', 'seattle metal']",Thunderheart,0.498,0.953,1,0,-4.694,0.0657,1.11e-05,0.00707,0.629,0.449,110.118,266989,4,2eOmJMVlhgac2iA8V2fR4W,spotify:album:2KoHBjlavlEzQfi7XuE5mg
6TllVppseUTQSYO31iI4Mh,Sapphire,22,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.343,0.962,9,0,-4.272,0.084,7.31e-05,0.0,0.125,0.298,159.9,234791,4,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
3YVS1qdYDtlFcuYboGoQvO,Creatures Of Darkness,24,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.396,0.983,7,0,-4.202,0.0719,2.44e-05,0.0,0.299,0.34,164.985,209607,3,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
4XayH4Qo4rviWlQr5T2zdY,When All Is Said and Done (Demo),10,metal,Threat Signal,26,54708,"['canadian metal', 'canadian metalcore', 'cyber metal', 'groove metal', 'melodic death metal', 'melodic metalcore']",Demos (2004-2005),0.51,0.865,2,1,-5.96,0.0398,1.33e-05,8.49e-05,0.322,0.182,102.473,324380,3,12YY9wgi8ufdP5iw8RggVO,spotify:album:7L4JkN4s2ZnGbKkX1ZBluE
3uuJ4RfPC5tb1wKLf3CMMy,To Serve And Protect,14,metal,Rectal Smegma,19,15088,"['dutch death metal', 'goregrind', 'grindcore', 'pornogrind']",To Serve And Protect,0.476,0.978,6,1,-3.898,0.0989,4.97e-05,0.403,0.12,0.138,131.945,164659,4,6JOoSsaUGx19AmcJIsqXLs,spotify:album:2lnNHCRkMU5o6WRvujNoRK
6DECiCwyA4mOU4LQIadJps,Apparent Non-Accidental Blunt Force Trauma,18,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.258,0.71,9,0,-10.259,0.155,0.00621,0.939,0.103,0.144,116.601,93886,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
3zBhPsVfzCR9sczIDPbsQT,Revive,20,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.572,0.87,2,0,-6.837,0.0396,0.00131,0.00111,0.165,0.359,132.046,305880,3,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
3mIARKjoLFA3O2glhF7ZwZ,Dead and Distant Clamors,18,metal,Merrimack,14,11744,"['black metal', 'french black metal']",Of Grace and Gravity,0.107,0.909,9,1,-5.682,0.0646,8.5e-06,0.0417,0.0603,0.162,154.755,335067,3,3XWKabUW6Y9pm9vyNGlrhV,spotify:album:5YRRjgNyzL9dXp9JuIICc1
0QrdrDCwhr3MyDGrhU3f7v,Hyperviole(n)t Camouflaged Beast Attack,17,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.174,0.878,9,0,-8.614,0.11,0.00011,0.889,0.289,0.083,108.803,139295,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
0Ze8cjo5tVXBaBgICTOQBP,Little Stars,20,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.473,0.74,4,0,-6.905,0.0307,0.00249,0.000569,0.254,0.158,149.972,237840,4,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
1bHuUlv6OdvY5kZudSAVlm,Glow,18,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.414,0.92,5,1,-5.631,0.0307,4.83e-05,0.0731,0.27,0.536,169.997,239653,4,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
7voYPNRHeYQkdpgTDy39oR,Flowers And Butterflies Lullaby,20,metal,Axty,33,24186,"['brazilian metalcore', 'brazilian post-hardcore']",Fade Away,0.391,0.994,7,1,-1.578,0.267,0.000328,0.000421,0.381,0.0653,169.945,193491,4,4zVeGdifjxGkC3eCSmCo0H,spotify:album:2c3I2PZ07EIbtqlxUFTz0f
1VfWdDi2KODT05JQWeRG5B,Siren's Call,25,metal,Alterium,21,3795,['symphonic power metal'],Of War and Flames,0.486,0.934,7,1,-4.659,0.0775,0.00359,5.87e-05,0.314,0.396,139.96,249133,4,5oh1CpxnZIlp8WvW9769nV,spotify:album:5d3paJ2E9gONbdgdRLkJnQ
3eMrEeilrJbgLIQIc9CocP,Space Truckin' - 2024 Remix,27,metal,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Machine Head (Super Deluxe),0.593,0.812,4,0,-8.453,0.0498,0.00101,0.879,0.234,0.739,129.828,273254,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4ufVNYBWywTd6RJdYCtzE3
7c42K5vQJQnvxeM2QiWZzy,Rising Tide,23,metal,Anchors & Hearts,22,5296,['german metalcore'],Deathlist,0.448,0.833,6,0,-7.607,0.04,2.89e-05,0.0,0.296,0.499,89.987,177101,4,3ixybKAF1bPXRJpvMrHnLr,spotify:album:3fcQN3UeI1XF3XjKWkPtvl
0rASZWL3oq0IGJE2GbIz6a,Warm And Pulsing Like Malice Incarnate,13,metal,Disfiguring The Goddess,26,37047,"['brutal death metal', 'brutal deathcore', 'deathcore', 'pornogrind', 'progressive deathcore']",Blood Era,0.349,0.986,11,1,-3.453,0.322,9.68e-05,0.591,0.4,0.119,155.014,162581,4,4KNivmUcgaar8yZvjYRoqv,spotify:album:16UtFdNXnJi3E5RbSOapih
2Gf6klBxVAG0q2dXWPlCVZ,Pathway of Light is a Pathway to Fire,27,metal,Inquisition,32,66602,"['black metal', 'black thrash', 'colombian black metal', 'metal colombiano', 'usbm']",Veneration of Medieval Mysticism and Cosmological Violence,0.172,0.143,5,1,-17.994,0.0415,0.00833,0.895,0.0845,0.339,74.329,69291,4,4BXKhsgc3Bx8Etj7A128Vm,spotify:album:19WXJCeMhRft91AFSfizxq
1g5lrcifQcXrFowx2z2sdI,Burn The Witch,22,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.476,0.928,6,0,-4.247,0.0547,3.69e-05,2.21e-06,0.35,0.19,107.462,218876,4,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
4xlpOD8rdqMhBb59wJjMwk,AND AFTER ALL,13,metal,Dischord,6,1859,['venezuelan metal'],AND AFTER ALL,0.473,0.989,10,0,-4.767,0.0603,5.26e-05,0.00306,0.275,0.404,107.509,271713,4,1S44W7UAo5yifrF7l8rhes,spotify:album:0r8xTD22NBOMgsUgL3UJZE
2EAu7bNuaBsNaeIKt4JSSH,Lazy - 2024 Remix,27,metal,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Machine Head (Super Deluxe),0.477,0.768,1,1,-9.135,0.0544,0.141,0.653,0.111,0.347,94.382,441493,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4ufVNYBWywTd6RJdYCtzE3
5Bxql1dhkngH8JSnoHCd44,Chemically Induced Total Schizophrenia,16,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.28,0.73,9,0,-10.858,0.111,0.00112,0.0552,0.451,0.175,122.868,110987,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
32VCRInWHVtxhc4FukNDA6,C.S.P.,23,metal,Iron Monkey,24,19435,"['drone metal', 'sludge metal', 'sludgecore', 'stoner metal', 'uk doom metal']",Spleen & Goad,0.107,0.848,9,0,-5.187,0.109,1.93e-05,0.412,0.248,0.142,83.779,404027,1,5Qfqa9FeOchAWt6kfuvZbY,spotify:album:7DkPE4lRsekjNu3PEvd4Sa
0Y0m1KsV1AAnEWkeB3zRVs,Ceremony of Fire,19,metal,Witherfall,22,22722,['melodic metal'],Kings and Queens,0.242,0.932,10,0,-7.578,0.0966,0.000335,0.0833,0.257,0.345,162.152,452467,4,47pHmYTcbJ21gXnhKeZlOe,spotify:album:2aV0ohwMhCPjkSqz976XEr
1lfLQ3VCi933UAyVk8St41,Rape Robbery & Violence (The Hard Pork Mix),13,metal,PIG,26,24868,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),0.625,0.829,10,0,-6.259,0.0591,0.00673,0.0071,0.0746,0.41,109.891,258862,4,5riS4sDqcjVAwvC37jxTP0,spotify:album:7L0TYsek1YTjmxNuXxxv5J
3NGB76I3fsBMRn6h4pMqxm,Imminent Expanse of Silence and Not (or Not),12,metal,Apparition,15,4100,['cavernous death metal'],Imminent Expanse of Silence and Not (or Not),0.116,0.972,4,0,-5.926,0.135,3.48e-05,0.789,0.93,0.105,163.755,408350,4,3eTo4q3EIXryNHfzp2k4gG,spotify:album:6WKJvjiJIhNN9m8VDOvyd5
33CWJJGkNF35Sr1jvJz8wM,Break You Like Glass,15,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.217,0.604,6,0,-10.005,0.0762,0.0492,0.0639,0.431,0.157,95.014,193147,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
2zgho17s5kYaiZynCc50m5,Impact Winter,15,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.135,0.922,5,1,-9.482,0.0744,1.88e-05,0.897,0.139,0.145,143.963,134344,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
4rK6u8R1PCCGZl8I6BSplT,Memories Within an Empty Castle in Ruins,29,metal,Inquisition,32,66602,"['black metal', 'black thrash', 'colombian black metal', 'metal colombiano', 'usbm']",Veneration of Medieval Mysticism and Cosmological Violence,0.354,0.999,3,1,-6.996,0.107,0.00037,0.0918,0.0945,0.0336,150.096,278600,4,4BXKhsgc3Bx8Etj7A128Vm,spotify:album:19WXJCeMhRft91AFSfizxq
5v3fX7cnvNrK3yiYnxAaY4,When the Wild Wind and the Soul of Fire Meet,19,metal,HELL:ON,9,1227,['ukrainian metal'],When the Wild Wind and the Soul of Fire Meet,0.43,0.93,2,1,-7.92,0.0674,1.3e-05,0.201,0.0671,0.0639,90.046,319414,4,5OYsTSNk4sPWIXYV2vGEyk,spotify:album:1sWNYIsFuSqdyicZNaAAIj
0IaaGGJztP6t2pr4dP6N4h,Before This War Is Over,19,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.528,0.84,0,0,-6.709,0.0323,0.00163,0.0236,0.171,0.239,82.483,344920,4,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
3n6Rx0suOj8hlA0zlMYhOX,Wings of Time,19,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.484,0.81,9,0,-6.975,0.0297,0.0033,0.000744,0.16,0.269,90.008,292133,4,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
7b7uWOc4Ogvx4hfVPM2sDp,Kingdom of Hammers and Kings,25,metal,HAMMER KING,23,7382,"['german heavy metal', 'symphonic power metal']",König und Kaiser,0.426,0.924,10,0,-5.455,0.065,4.09e-06,0.000179,0.386,0.219,93.04,259240,4,2tcBSFExl1h7oADhE85NXT,spotify:album:7ezPJdEOcDd9PqR5bzu9Oa
7xmmYWmJHwpCvZxq5LAncc,And Counting,15,metal,One Minute Silence,28,34698,"['nu metal', 'rap metal', 'rap rock']",The Vault,0.42,0.952,5,0,-5.838,0.126,0.000377,0.509,0.0419,0.551,195.235,162791,4,5uO1Dms6wMs4J3sSdcKEMh,spotify:album:19Lsi0b1DLRRfEKMtg6pFk
28TSu4th4xVYduIq9rJu0t,Dying Culture,17,metal,"Oak, Ash & Thorn",10,768,['denver metal'],Dying Culture,0.261,0.995,8,1,-3.476,0.275,1.21e-05,0.0274,0.347,0.0498,195.105,319480,3,6FAEKAKjOYMsQlqyuZ9QPm,spotify:album:2gdmq5VYdTtJQCKZe6DuRz
6KoZUIB7VyOE2k4rK7km4C,Off Switch,22,metal,Iron Monkey,24,19435,"['drone metal', 'sludge metal', 'sludgecore', 'stoner metal', 'uk doom metal']",Spleen & Goad,0.19,0.745,7,1,-4.613,0.0556,1.21e-05,0.016,0.0938,0.163,124.519,451813,4,5Qfqa9FeOchAWt6kfuvZbY,spotify:album:7DkPE4lRsekjNu3PEvd4Sa
3cfSRiGdUgB01VpmkJm00r,Force of Death is the Force of Life,28,metal,Inquisition,32,66602,"['black metal', 'black thrash', 'colombian black metal', 'metal colombiano', 'usbm']",Veneration of Medieval Mysticism and Cosmological Violence,0.504,0.996,5,0,-7.482,0.225,8.94e-05,0.0233,0.323,0.0536,119.812,148864,4,4BXKhsgc3Bx8Etj7A128Vm,spotify:album:19WXJCeMhRft91AFSfizxq
3f80GEVUTjzIvv6LpWmBnS,Midnight Sun,20,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.479,0.954,9,0,-4.605,0.0577,0.00105,0.0,0.355,0.252,94.99,226319,4,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
2WzAKKexAQqg3K48CTzl8g,Noctis Avem,20,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.292,0.964,1,1,-4.437,0.0865,0.00013,0.0,0.351,0.329,199.89,208264,3,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
5B4dnBWg97mzo5kvdIjiTj,The Tracker,27,metal,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.312,0.64,0,1,-11.812,0.0369,0.0477,0.28,0.188,0.308,163.918,300400,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
0yNqnlDZ4oeIKBR4kj47tG,Villain Killer,15,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.417,0.73,9,0,-10.604,0.235,0.00438,0.158,0.482,0.186,122.665,71289,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
3Y03lUuVj9BBobQAMimEkm,Thinning the Herd,14,metal,Deterioration,22,8531,"['american grindcore', 'goregrind', 'grindcore', 'minnesota metal', 'powerviolence']",Paranoia & Violence,0.289,0.814,9,0,-10.208,0.184,0.0213,0.0226,0.199,0.255,122.619,148403,4,0hraz1ljgTxHloNAcJ8Zxn,spotify:album:1stGaSZ43PXet1eXreVJ7x
1FxeU3FDU9j20fyorlwOsM,Of Pillars And Trees,12,metal,Brodequin,29,12953,"['brutal death metal', 'deathgrind', 'goregrind', 'grindcore', 'tennessee metal']",Harbinger Of Woe,0.315,0.938,11,0,-6.871,0.0809,3e-05,0.83,0.0328,0.0394,139.669,243240,4,0QqpR7yMvfjGjMy4Ite5i5,spotify:album:3A6S9oa7UsrgVLk32Ga5fM
03Mc0MC2AAFDiP7Nr9stnk,Dismember and Devour,10,metal,Wounds,9,1398,"['technical brutal death metal', 'technical death metal']",Ruin,0.632,0.915,7,1,-6.344,0.137,5.44e-05,0.809,0.257,0.425,119.987,342027,4,4Zay9lMLS0qxp5qKqZ9aTr,spotify:album:29Vdy89cc75Oc531vuCx8C
1YTWXJTvhCt9sLF1Uvs5Rt,Pictures of Home - 2024 Remix,26,metal,Deep Purple,63,5406693,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",Machine Head (Super Deluxe),0.32,0.85,11,0,-8.879,0.0426,0.00236,0.43,0.633,0.883,73.732,305287,4,568ZhdwyaiCyOGJRtNYhWf,spotify:album:4ufVNYBWywTd6RJdYCtzE3
76nCpcBMLqOfQ6127cF5G9,Sleeping Giant,19,metal,Leah,29,32230,"['fallen angel', 'gothic symphonic metal', 'hel', 'symphonic metal']",The Glory and the Fallen,0.459,0.925,0,1,-6.825,0.049,0.000125,0.0212,0.318,0.321,159.952,318640,4,5JrVokmullzV1zq8M8iP69,spotify:album:3z0IGELjnjGJkM319n7TGN
7ME5xbmVAB3iBdMHXHxzUw,Brute (PIG Version),20,metal,PIG,26,24868,"['british industrial', 'ebm', 'electro-industrial', 'industrial', 'industrial metal', 'industrial rock']",SIN SEX & SALVATION (Deluxe),0.593,0.978,2,1,-6.646,0.0896,0.00193,0.00934,0.171,0.529,118.004,282842,4,5riS4sDqcjVAwvC37jxTP0,spotify:album:7L0TYsek1YTjmxNuXxxv5J
46z0GIto9Y4tusWbepikXs,Weapons Against Despair,20,metal,Wormwitch,22,20250,"[""black 'n' roll"", 'vancouver metal', 'vancouver punk', 'voidgaze']",Wormwitch and Sadistic Ritual,0.113,0.991,1,1,-4.963,0.149,2.53e-06,0.816,0.361,0.0371,92.473,259387,4,5eTTS3YDf54li8yguyoP14,spotify:album:1XtDU01PzorGyxxdC5KkEX
0qEpP0Y3uBfE1wLvBiwUQ4,Till I Found You,27,metal,Hawkwind,37,120871,"['canterbury scene', 'hard rock', 'proto-metal', 'protopunk', 'psychedelic rock', 'space rock']",Stories From Time And Space,0.339,0.857,0,0,-9.013,0.0592,0.0148,0.108,0.462,0.63,160.131,291933,4,2jK54ZlZhTF1TxygsVeR05,spotify:album:5Iu6IjH9ODoCrrSuNyerKu
38RvRwmzC1EflqE9chBfY4,Seven Sins,18,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.207,0.986,8,1,-4.946,0.186,0.000196,2.06e-05,0.338,0.102,95.013,231456,3,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
2z7NKw9jUMwVD35iEKu1MV,Through The Maze,18,metal,Nocturna,30,14211,"['gothic symphonic metal', 'melodic metal', 'symphonic metal']",Of Sorcery And Darkness,0.293,0.913,10,0,-4.95,0.0869,0.000185,1.6e-06,0.386,0.298,104.962,229870,3,3Eo8pwg5OKX59PKpAFfPqX,spotify:album:5R53xVYdnZJVYlDkYgN2Lg
2zxRR8MbAgTJm0q6WIzGo5,Sulphurean Synods,21,metal,Merrimack,14,11744,"['black metal', 'french black metal']",Of Grace and Gravity,0.122,0.944,4,1,-6.172,0.0878,7.94e-06,0.0245,0.289,0.0396,150.297,402373,4,3XWKabUW6Y9pm9vyNGlrhV,spotify:album:5YRRjgNyzL9dXp9JuIICc1
5zk5Kyz6SR60O5FJuKtdJE,Shadowsong,21,metal,Alterium,21,3795,['symphonic power metal'],Of War and Flames,0.52,0.952,5,1,-4.013,0.0987,0.0183,5.42e-05,0.366,0.302,109.966,201805,4,5oh1CpxnZIlp8WvW9769nV,spotify:album:5d3paJ2E9gONbdgdRLkJnQ
14afuJ2ZXGaW5W6H2pJFsw,Insidious,18,metal,Witherfall,22,22722,['melodic metal'],Kings and Queens,0.303,0.943,7,1,-8.102,0.0945,0.000644,0.226,0.0931,0.151,105.091,406533,4,47pHmYTcbJ21gXnhKeZlOe,spotify:album:2aV0ohwMhCPjkSqz976XEr
4SaDdVoHh1XOpE3Poupsvi,Crossroads Inn,22,metal,Alterium,21,3795,['symphonic power metal'],Of War and Flames,0.183,0.949,7,1,-4.775,0.13,0.00139,1.73e-05,0.329,0.499,82.697,259241,3,5oh1CpxnZIlp8WvW9769nV,spotify:album:5d3paJ2E9gONbdgdRLkJnQ
